gene,det_all_astro,det_bin_astro,early_astro,late_astro,pct_change_astro,det_all_exc,det_bin_exc,early_exc,late_exc,pct_change_exc,reportable_astro,reportable_exc,nullable_astro,nullable_exc
NADK2-AS1,0.00155742446491345,0.00150766520875939,0.00151536625273776,0.000901509501256016,-40.5088044142931,0.00114934143628971,0.0011096787811626,0.000340945806035794,0.000262050551579743,-23.1401158364061,FALSE,FALSE,FALSE,FALSE
RANBP3L,0.916403387769027,0.918974190562911,1.66209955055539,1.88314328229603,13.2990669341544,0.0938410484614159,0.0938492736579445,0.0350841055260727,0.0315492700907825,-10.0753186729051,TRUE,FALSE,TRUE,TRUE
AC114277.1,0.000326317506934247,0.000328402322700064,0.000203236501263905,0.000299782854350815,47.504435712335,0.000504697858681622,0.00050056162411139,0.000121920143924661,9.09598149938881e-05,-25.3939406025509,FALSE,FALSE,FALSE,FALSE
SLC1A3,0.990892775033744,0.991461539609798,3.12537875576774,3.12420527696681,-0.037546770891872,0.120774644217785,0.121043942375105,0.0407955372588849,0.0451833990947188,10.7557397957253,TRUE,TRUE,TRUE,TRUE
AC008957.2,0.430887435292722,0.429893567792689,0.769870026546064,0.51849072160407,-32.6521745585783,0.00870194390558726,0.00870856608694997,0.00301799779920154,0.00252175318199588,-16.4428422491546,TRUE,FALSE,TRUE,FALSE
AC008957.1,0.191934024533143,0.190995805406696,0.227966485268302,0.148102080304723,-35.0333975055956,0.0252765788929103,0.0253371629313009,0.00765847595393272,0.00776775158958191,1.42685876806961,TRUE,FALSE,TRUE,TRUE
AC026741.1,0.0152034293003456,0.0152856353838575,0.00796300902838486,0.0093036208450228,16.8354928628011,0.0880288347732358,0.0878274570112551,0.0227056441362692,0.0223809380929268,-1.43006752591373,FALSE,FALSE,FALSE,TRUE
NIPBL-DT,0.119639864133256,0.120075831081787,0.0753413294175871,0.0819045167405151,8.71127092349389,0.431634283128055,0.431368025872402,0.150267146263155,0.150276356108213,0.00612898114280558,TRUE,TRUE,TRUE,TRUE
NIPBL,0.81000904789451,0.809989401561404,1.0437021619134,1.07809266666414,3.29504968042715,0.950213566099787,0.950316243375474,1.00382533119401,1.01949391964937,1.5608879322385,TRUE,TRUE,TRUE,TRUE
CPLANE1,0.664990581290141,0.66517890462898,0.698275912261204,0.705566774371242,1.04412338762019,0.942462955326051,0.942619354546894,0.975920934623532,0.950112434613087,-2.64452775781475,TRUE,TRUE,TRUE,TRUE
AC025449.2,0.0126373870867263,0.012658416802257,0.00742727767283756,0.0084995812411974,14.437370132012,0.0213580987629692,0.0211351591770888,0.00539296789507289,0.00535913978167949,-0.627263392839783,FALSE,FALSE,FALSE,TRUE
NUP155,0.178213856627954,0.178188114821394,0.128173840556615,0.125252351477427,-2.27931773480484,0.465806347878259,0.465385108291683,0.175129634760953,0.170399836872444,-2.70074102248008,TRUE,TRUE,TRUE,TRUE
WDR70,0.732004331123274,0.73229239748623,0.852134842363699,0.855990799822634,0.45250555044063,0.953427851282364,0.95399054662234,1.06794674411944,1.05918590698355,-0.820344009111718,TRUE,TRUE,TRUE,TRUE
GDNF-AS1,0.00689716548747386,0.00692630353331045,0.00446011876363471,0.00494591820647053,10.892074148266,0.0396284590040927,0.0395699994722995,0.0257758817317413,0.024864766582585,-3.53475841733987,FALSE,FALSE,FALSE,TRUE
GDNF,0.000860291609190288,0.000865787941663806,0.000516138349809569,0.000662035636865078,28.2670890681422,0.00534324665135204,0.00531771339831588,0.00173484089540894,0.00163000965605269,-6.04270049395724,FALSE,FALSE,FALSE,FALSE
LINC02117,0.000237321823224907,0.000238838052872774,0.000187032147290151,0.000128987580533379,-31.0345401032719,0.00236418937931096,0.00233092852673557,0.000999867804418488,0.000589008588416266,-41.0913536956191,FALSE,FALSE,FALSE,FALSE
AC008869.1,5.93304558062267e-05,5.97095132181935e-05,0,9.84739851679524e-05,,0.000635710872144698,0.000624194314403962,0.00021485442358203,0.00015143349022913,-29.5180952272484,FALSE,FALSE,FALSE,FALSE
LINC02110,0,0,0,0,,2.97756848779718e-06,3.01543147055054e-06,0,0,,FALSE,FALSE,FALSE,FALSE
AC034226.1,0.000504308874352927,0.000492603484050096,0.000405880695127711,0.000351732257212191,-13.3409739772133,0.00938976222626841,0.00931316009679535,0.00388592577590028,0.00331939467971879,-14.5790508839618,FALSE,FALSE,FALSE,FALSE
LINC02119,0.00286269449265044,0.00288098401277784,0.00185046408290439,0.00194903420076619,5.32677822674037,0.0168634591306393,0.0167477063874377,0.00881553584483423,0.00669479748637952,-24.0568287144727,FALSE,FALSE,FALSE,FALSE
EGFLAM,0.016493866714131,0.0164051887566987,0.0111075435649984,0.00942772712707552,-15.1232036866933,0.0181497687173677,0.0180066490263926,0.00517786607085038,0.00481454896296305,-7.01673436346065,FALSE,FALSE,FALSE,FALSE
EGFLAM-AS4,0.00022248920927335,0.000223910674568226,9.90154148423352e-05,9.66894525400381e-05,-2.34909110465357,0.000598491266047233,0.000594039999698457,0.000178349797323648,0.000116577078285271,-34.6357102533055,FALSE,FALSE,FALSE,FALSE
EGFLAM-AS3,0,0,0,0,,1.48878424389859e-06,1.50771573527527e-06,0,7.35782721715752e-07,,FALSE,FALSE,FALSE,FALSE
EGFLAM-AS2,1.48326139515567e-05,1.49273783045484e-05,2.15361214894848e-05,0,-100,2.23317636584789e-05,2.26157360291291e-05,3.4524704929234e-06,7.8239213205077e-06,126.618050365515,FALSE,FALSE,FALSE,FALSE
EGFLAM-AS1,0.000148326139515567,0.000149273783045484,1.87541974421164e-05,0.000179274522303213,855.916790662631,0.000574670718144856,0.000575947410875154,0.000148317503325529,0.000165236127768829,11.4070315801953,FALSE,FALSE,FALSE,FALSE
AC010457.1,0.00167608537652591,0.00167186637010942,0.00119477051867048,0.000887773462857238,-25.6950645346405,0.000489810016242636,0.000477945888082261,0.000115966694138919,0.000112212431984466,-3.23736240161858,FALSE,FALSE,FALSE,FALSE
LIFR,0.922366098577552,0.923213566001403,1.76422213508038,1.72936993053529,-1.97549978838131,0.567558795811752,0.568009287528929,0.285910014438259,0.284064980585661,-0.645319771754882,TRUE,TRUE,TRUE,TRUE
LIFR-AS1,0.20362212432697,0.204445373259095,0.185798709408746,0.169019959612715,-9.03060621326415,0.271222247200713,0.272391463313507,0.111498560532855,0.10340703744561,-7.25706506754482,TRUE,TRUE,TRUE,TRUE
AC010425.1,0.001438763553301,0.00144795569554119,0.00137060344325603,0.000750095250954564,-45.2726275681444,0.00205452225658005,0.00204747796850382,0.000669461568293486,0.000479669285492367,-28.3499892734568,FALSE,FALSE,FALSE,FALSE
OSMR-AS1,0.552040226049037,0.550894896329358,0.580525708020079,0.555700501305107,-4.27633201630989,0.0156188355027401,0.015555103240835,0.00440052138768759,0.00409480398929376,-6.94729945522387,TRUE,FALSE,TRUE,FALSE
AC091435.2,0.00559189545973687,0.00558283948590109,0.00505275347494821,0.00258613841074491,-48.8172454174323,0.000171210188048338,0.00016886416235083,5.64569069292478e-05,3.64481975783911e-05,-35.4406757988563,FALSE,FALSE,FALSE,FALSE
OSMR,0.405597828505318,0.404531952053261,0.362196867745811,0.325387765461746,-10.162733464028,0.019863359382095,0.0195837196854905,0.00573542478159587,0.00497736391071104,-13.2171704756261,TRUE,FALSE,TRUE,FALSE
RICTOR,0.621842507305062,0.621605887358003,0.618486928794578,0.644021532714026,4.12855999547399,0.922916706987907,0.923195452729342,0.894099753678333,0.888454462605564,-0.631393874066466,TRUE,TRUE,TRUE,TRUE
AC008964.1,0.000593304558062267,0.000582167753877387,0.000288377205901267,0.000402171096812403,39.4600851185499,0.00149920573360588,0.00147454598909922,0.000377027283044452,0.00039248449809476,4.09976034771091,FALSE,FALSE,FALSE,FALSE
FYB1,0.0174579866209822,0.0175098147512352,0.0124547282725104,0.0125670881376365,0.902146258574388,0.0257708552618846,0.0256944915605612,0.00710870710362149,0.00762794850893694,7.30430158039463,FALSE,FALSE,FALSE,TRUE
C9,0.00105311559056052,0.00105984385962293,0.000516623743454893,0.000581047397723369,12.4701303578588,0.0164853079326891,0.016437116945971,0.00385585227275433,0.003609053591071,-6.40062596347966,FALSE,FALSE,FALSE,FALSE
DAB2,0.00826176597101707,0.00818020331089251,0.00629378301470379,0.00461045551668613,-26.7458775443163,0.074696771869124,0.0745203579317156,0.0177357222959714,0.0189144526897133,6.64608057157976,FALSE,FALSE,FALSE,TRUE
LINC02104,2.96652279031134e-05,2.98547566090967e-05,5.6315815199737e-05,0,-100,0.000248626968731065,0.000245757664849869,4.14667025735284e-05,5.93560020815803e-05,43.141360170442,FALSE,FALSE,FALSE,FALSE
LINC00603,0.00522108011094795,0.00519472764998283,0.00253715210442463,0.0038627215057963,52.2463512952164,0.0138054962936716,0.0137488597899752,0.0036260454504853,0.00409379040460358,12.8995888359776,FALSE,FALSE,FALSE,FALSE
LINC00604,0.00111244604636675,0.00111955337284113,0.000881676879403502,0.000714029332625542,-19.0146243702547,0.00492489827881654,0.00488198355082133,0.00116943825165038,0.00113542828987762,-2.90823065901669,FALSE,FALSE,FALSE,FALSE
AC108105.1,0.000103828297660897,0.000104491648131839,8.11641452027791e-05,3.16190628582253e-05,-61.0430655319183,0.000573181933900957,0.000565393400728227,0.000156045353392857,0.000123902065353444,-20.598683229285,FALSE,FALSE,FALSE,FALSE
AC093277.1,8.89956837093401e-05,8.95642698272902e-05,3.26302738370877e-05,7.05269757459771e-05,116.139699280782,0.000238205479023774,0.000235203654702942,6.10861179455352e-05,4.94261760510035e-05,-19.0877113928369,FALSE,FALSE,FALSE,FALSE
AC114977.1,0.00035598273483736,0.000358257079309161,0.000180682395996454,0.000136244009183026,-24.5947517843967,0.00165403929497133,0.00163587157277367,0.000475495092701207,0.000359110735330361,-24.4764581501117,FALSE,FALSE,FALSE,FALSE
AC114977.2,0.000252154437176464,0.000253765431177322,2.84477787158606e-05,0.000216903837189804,662.463176321294,0.00180291771936119,0.00180624345085978,0.000454039788431938,0.00037270840323132,-17.912832151011,FALSE,FALSE,FALSE,FALSE
TTC33,0.220427475934084,0.220656506097834,0.155095221795588,0.167325108095567,7.88540495212502,0.588278206134089,0.58797596701118,0.261454325771018,0.263043485877422,0.607815572267589,TRUE,TRUE,TRUE,TRUE
PTGER4,0.000504308874352927,0.000507530862354645,0.000442555299338112,0.000304944747726231,-31.0945438497047,0.00605488551993557,0.00594643085992567,0.00172954759492936,0.00138315649532884,-20.0278443111977,FALSE,FALSE,FALSE,FALSE
PRKAA1,0.25460181847847,0.254317744174591,0.180923136708519,0.184319078632189,1.87700809606299,0.466741304383428,0.466815930524459,0.18305713498779,0.177879749188553,-2.82828953899095,TRUE,TRUE,TRUE,TRUE
RPL37,0.337412302170011,0.336910928333657,0.305530644471041,0.263789743650436,-13.6617722562234,0.715698783216638,0.714884923596505,0.436759155719816,0.388759353277459,-10.9899934125592,TRUE,TRUE,TRUE,TRUE
CARD6,0.00416796452038743,0.004164738546969,0.00357421430054026,0.00238551226276826,-33.2577159011512,0.00472242362164633,0.00472216568288215,0.00142073753013749,0.00116747529865711,-17.8261097569421,FALSE,FALSE,FALSE,FALSE
C7,0.00375265132974384,0.00373184457613709,0.00249009195687907,0.00200964758817487,-19.2942420209395,0.00497105059037739,0.00494983075890872,0.0012690607607374,0.00142169432961868,12.0272861318787,FALSE,FALSE,FALSE,FALSE
MROH2B,0.00173541583233213,0.00171664850502306,0.00101137107212807,0.000962220493175651,-4.85979679535374,0.00414626411925757,0.00412812568318369,0.00111686252908906,0.001048479864825,-6.12274675557748,FALSE,FALSE,FALSE,FALSE
C6,0.00587371512481645,0.00588138705199206,0.00388710091996796,0.00371181141948499,-4.50951760944792,0.0279400139052448,0.0279244031330333,0.00844646990003569,0.0102803881088807,21.7122446483499,FALSE,FALSE,FALSE,TRUE
PLCXD3,0.0678740414423234,0.0679942081772178,0.0649225478281519,0.055177978218897,-15.0095304870789,0.461551402509197,0.460839345349828,0.414942808506854,0.465877353120977,12.2750758827241,FALSE,TRUE,TRUE,TRUE
OXCT1,0.292677138492116,0.292875162335239,0.253689725610218,0.24238231519616,-4.45718106512177,0.846899383494445,0.84699549946853,0.657536423148856,0.652855888199928,-0.711829000515796,TRUE,TRUE,TRUE,TRUE
AC034222.2,0.00265503789732865,0.00265707333820961,0.00124459772525279,0.0018165026441682,45.9509853916258,0.00648812173491006,0.00649976253477169,0.00194438680165494,0.00168107660534779,-13.5420686914268,FALSE,FALSE,FALSE,FALSE
OXCT1-AS1,0.00875124223141844,0.00879222582137899,0.00682997337069787,0.00605011392304402,-11.4181916286763,0.00810791899227172,0.00807381776239908,0.0022107660726282,0.00207037924666798,-6.35014385729774,FALSE,FALSE,FALSE,FALSE
C5orf51,0.155697948649491,0.155871684256094,0.0982714824077272,0.10530298812777,7.15518434012121,0.382163471487549,0.382276801531839,0.124464992155991,0.129103724470505,3.72693737745951,TRUE,TRUE,TRUE,TRUE
FBXO4,0.0815793767335618,0.0816826140824887,0.0572159955119708,0.0560162993137387,-2.09678462726578,0.253810915468319,0.25474666606358,0.0865502436858815,0.0772213094900596,-10.7786342343293,FALSE,TRUE,TRUE,TRUE
AC108099.1,0.000370815348788917,0.000373184457613709,0.000149537213461726,0.000321305781206285,114.866770463476,0.00145900855902062,0.00146399197895229,0.00034507981033363,0.000335544999259434,-2.76307416101166,FALSE,FALSE,FALSE,FALSE
GHR,0.115041753808274,0.115015449836545,0.0918700640053053,0.0993456981670324,8.13718183683365,0.629876326692859,0.631022758969024,0.588720668044647,0.609866590154775,3.59184300091937,TRUE,TRUE,TRUE,TRUE
CCDC152,0.0652190035449947,0.0654416264871401,0.0474032774861489,0.0463856561785117,-2.14673195948223,0.089200507973184,0.0893336650307951,0.0341798260275477,0.0347494344126874,1.6665046354557,FALSE,FALSE,TRUE,TRUE
SELENOP,0.200314451415773,0.201027003627353,0.157650250789154,0.154777516116284,-1.82222017312998,0.0341899301611311,0.0341799157186904,0.0098764088494371,0.0102275775846096,3.55563181441754,TRUE,FALSE,TRUE,TRUE
AC008945.1,0.00427179281804832,0.00429908495170993,0.0032409315332059,0.00265382893993982,-18.1152420916873,0.00487427961452398,0.00488047583508605,0.00141393313127768,0.00131429071637853,-7.04718014557844,FALSE,FALSE,FALSE,FALSE
AC008945.2,0.0253786024711135,0.0253765431177322,0.0187897725556446,0.0226330046100661,20.4538508544478,0.0259733299190548,0.0257487693270311,0.00753267278760424,0.00779798378079926,3.52213617497921,FALSE,FALSE,TRUE,TRUE
AC008875.3,0.0119699194589062,0.0119866847785523,0.00890082176920689,0.00769262586959316,-13.5739814922885,0.0171671711163946,0.0169497402959646,0.00431134231707036,0.00441389941689975,2.37877422591379,FALSE,FALSE,FALSE,FALSE
AC008875.2,0.00026698705112802,0.000268692809481871,0.00020039250129574,0.000207928567677122,3.76065288503997,0.000948355563363402,0.000937799187341219,0.000257714953508244,0.000220275152685405,-14.5276012560292,FALSE,FALSE,FALSE,FALSE
AC008875.1,0.00529524318070574,0.00528429191981012,0.00435980311629513,0.00320290501556164,-26.5355583698145,0.00814960495110088,0.0079260616203421,0.00217128184558827,0.0017940523728944,-17.3735838790502,FALSE,FALSE,FALSE,FALSE
AC025171.1,0.186638781352438,0.186816139481423,0.149672833835231,0.151293410070345,1.08274574188778,0.22347842528313,0.22278460019148,0.0810358346295326,0.0735291515971048,-9.26341175696621,TRUE,TRUE,TRUE,TRUE
AC025171.3,0.00246221391595841,0.00247794479855503,0.00179524000403463,0.00148056974305007,-17.5280330361046,0.00353437379501525,0.0034813156327506,0.00106276893070049,0.000737637854436698,-30.5928284946654,FALSE,FALSE,FALSE,FALSE
AC025171.5,5.93304558062267e-05,5.97095132181935e-05,0,0.000106162669297926,,7.29504279510309e-05,7.38780710284883e-05,1.68859317851376e-05,2.01463068225689e-05,19.3082329060514,FALSE,FALSE,FALSE,FALSE
ANXA2R,0.00490959521796526,0.00489618008389187,0.00360577742514123,0.00340618817663107,-5.53526257939603,0.00572735298627788,0.00572178121536965,0.00158814473260314,0.00136765648217888,-13.8833851788094,FALSE,FALSE,FALSE,FALSE
AC025171.2,0.0462035924590991,0.0462002358525772,0.0428726465596731,0.0350040285374025,-18.3534692949699,0.0191219448286335,0.0189806333913804,0.00717546421822728,0.00445484960548299,-37.9155205851813,FALSE,FALSE,TRUE,FALSE
AC025171.4,0.0149957727050238,0.0149870878177666,0.0159299444778897,0.0096537409016638,-39.3987787273026,0.0105331485255825,0.0105072709591334,0.00435235174182189,0.00253178980775593,-41.8293842515558,FALSE,FALSE,FALSE,FALSE
ZNF131,0.649001023450363,0.648803570628891,0.652065463676637,0.672924351016996,3.19889466661008,0.895625803013002,0.895732410611304,0.703024680753374,0.708671181536345,0.803172482781145,TRUE,TRUE,TRUE,TRUE
NIM1K,0.419659146531393,0.420026570733382,0.396577285197391,0.389171591732628,-1.86740233018562,0.82602811717923,0.826701645671725,0.582210171506685,0.575594575053708,-1.1362900850491,TRUE,TRUE,TRUE,TRUE
HMGCS1,0.223557157477862,0.222328372467943,0.185106957326998,0.188539192246996,1.85419012313768,0.519669073038266,0.516434855372368,0.237782432041647,0.214132846639627,-9.94589263763507,TRUE,TRUE,TRUE,TRUE
AC114947.2,0.00146842878120411,0.00144795569554119,0.000752158826084839,0.000854135269483114,13.5578337794806,0.00789651162963812,0.00777227461534402,0.0020548388265731,0.00189879461242889,-7.59398801143225,FALSE,FALSE,FALSE,FALSE
CCL28,0.0196828787137157,0.0194802286874356,0.0171959232038625,0.0132032131999363,-23.2189336774278,0.0741876076577106,0.0738057006731951,0.0210069130633363,0.0190852571951183,-9.1477308561431,FALSE,FALSE,FALSE,TRUE
TMEM267,0.271021522122844,0.271051335253989,0.212010029026582,0.217719551350456,2.69304350840807,0.515942646075788,0.515004033139592,0.22319992394353,0.212121310459856,-4.96353819837204,TRUE,TRUE,TRUE,TRUE
AC114956.3,0.176760260460701,0.177501455419385,0.132245952244005,0.144200940123418,9.03996506248823,0.0844721292145621,0.0836088683839549,0.025988328776811,0.022913964204884,-11.8297894348259,TRUE,FALSE,TRUE,TRUE
C5orf34,0.0284786187869888,0.0283769461569465,0.0252364070135852,0.020208012079368,-19.9251618168556,0.210325016488286,0.208262282229309,0.0668146441231807,0.0628619790313833,-5.91586641471925,FALSE,TRUE,TRUE,TRUE
AC114956.2,0.0106646494311693,0.0106730754877521,0.00699663184887615,0.00594296666528558,-15.0596059125194,0.010878546470167,0.0107997678117768,0.00288996089294647,0.00242476397613258,-16.0969969506958,FALSE,FALSE,FALSE,FALSE
AC114956.1,0.0241771607410374,0.0242420623665866,0.0152138008053174,0.0166461936942344,9.41508901849357,0.0226860943085267,0.0225162267906009,0.00588349973731962,0.00538380908288991,-8.49308535292561,FALSE,FALSE,TRUE,TRUE
PAIP1,0.16493866714131,0.165186368318132,0.111407193275046,0.115050277690445,3.27006211026675,0.57848349459348,0.577702391991014,0.249988107168494,0.245292594090061,-1.87829458433726,TRUE,TRUE,TRUE,TRUE
NNT-AS1,0.344947270057402,0.345479243480468,0.286598286771554,0.283830200209915,-0.965841977919879,0.552623312276961,0.553571401647933,0.241662236899372,0.250889841371808,3.81838908338761,TRUE,TRUE,TRUE,TRUE
NNT,0.503582076269301,0.503858727291726,0.480085028628834,0.478749657199715,-0.278153108196833,0.878856137289728,0.879139998944599,0.780573406357954,0.749973224253625,-3.92021837473365,TRUE,TRUE,TRUE,TRUE
AC104119.1,0.000192823981370237,0.000194055917959129,0.000209114430419051,6.53427907370636e-05,-68.7526152039717,0.00581370247242399,0.00581978273816255,0.00160458553241653,0.00166235367737373,3.60019106430589,FALSE,FALSE,FALSE,FALSE
FGF10,0.0114062801287471,0.0114492991595886,0.00603599201982398,0.00747438861181856,23.8303262706522,0.133511193424338,0.134004266835531,0.0576152325094727,0.0714221215340383,23.963956098408,FALSE,TRUE,FALSE,TRUE
