"gene","detect","detect_all","pct"
"LINC02017",0.000492603484050096,0.000489476260401371,-32.7708008896642
"LINC02030",0.00167186637010942,0.00167608537652591,-31.3673456865257
"AC121764.2",7.46368915227419e-05,7.41630697577834e-05,22.1937668191048
"WNT5A",0.0142855010374528,0.0142096441655913,-0.802196549644274
"WNT5A-AS1",0.000223910674568226,0.00022248920927335,558.416647813056
"AC121764.1",0.00104491648131839,0.00103828297660897,23.5622402148471
"ERC2",0.427893299099879,0.426956792595559,2.92324248821909
"AC025572.1",0.000149273783045484,0.000148326139515567,-8.63493922012823
"ERC2-IT1",0.00838918660715618,0.00833592904077486,29.5165810603247
"CCDC66",0.408308578764312,0.408282531630549,-4.29941861513137
"TASOR",0.479795793464794,0.478885774039959,3.67071346152292
"ARHGEF3",0.496141272708274,0.498657648437384,-19.0373996434007
"ARHGEF3-AS1",0.0112552432416295,0.0118957563891485,-36.0312113218156
"SPATA12",0.0230329447239181,0.0246963022293419,-39.6396504785842
"AC097358.2",0.00262721858160051,0.0026698705112802,-40.1868215562891
"IL17RD",0.120254959621442,0.120425992672689,-15.1348735833866
"HESX1",0.0547834783776925,0.0545543541138255,-8.36111431633876
"APPL1",0.298696839874013,0.298743677598303,-3.5694147731215
"ASB14",0.0224209222134317,0.0224714101366084,-21.9004689453597
"AC093928.1",0.00938932095356093,0.00940387724528694,-6.90462633062174
"DNAH12",0.182054305802272,0.181402868627538,-3.20805532384518
"AC092418.2",0.0223910674568226,0.0223675818389475,-20.2103991349391
"PDE12",0.0912361361973996,0.091205743188122,2.83290562285496
"ARF4",0.195518801032975,0.196324478262804,-4.94907011374249
"ARF4-AS1",0.0433043244614948,0.0434002284222549,-9.94516968315923
"DENND6A",0.40291979519637,0.403002121063795,-2.60137862380343
"DENND6A-AS1",0.145467301577824,0.145863925599608,-23.7400267086683
"DENND6A-DT",0.00398561000731442,0.0040048057669203,-7.29166915250171
"SLMAP",0.731755011867266,0.731930168053516,4.11716511486659
"FLNB",0.149020017614306,0.149038104985242,-14.5269203500891
"FLNB-AS1",0.000462748727441,0.000459811032498257,-45.5770745668769
"DNASE1L3",0.00110462599453658,0.00112727866031831,8.95148877598255
"ABHD6",0.221492439282889,0.221124608789807,8.62568948045721
"RPP14",0.0916242480333179,0.0915172280811047,6.6692974153735
"HTD2",0.00180621277485035,0.00179474628813836,53.0072316515593
"AC098479.1",0.00189577704467764,0.00191340719975081,24.2102790553409
"PXK",0.395530742935618,0.395882466367048,4.81990787855162
"PDHB",0.0696063650341091,0.0696242898886071,-4.50966326758478
"AC135507.1",0.00474690630084638,0.00474643646449814,3.45855669620729
"AC116036.2",0.000955352211491096,0.000949287292899628,-37.2943582948035
"KCTD6",0.271290173306862,0.271436835313487,-14.6134297837863
"ACOX2",0.1181501992805,0.118112104896246,-2.995002618539
"FAM107A",0.881790091206281,0.880048650973761,2.14244599567166
"AC119424.1",0.0105685838396202,0.0106943146590724,-25.6148121285896
"FAM3D-AS1",0.108701168813721,0.109123540841603,-25.836931399835
"FAM3D",0.00116433550775477,0.00115694388822142,60.5175346893358
"C3orf67",0.0456031407203953,0.0457289488126493,-9.20393496550033
"C3orf67-AS1",0.0317057515188607,0.0316824634005251,-17.2149939206573
"AC126121.3",0.0482303593019958,0.0481614975007046,-4.83137994888162
"AC138057.1",0.000104491648131839,0.000103828297660897,-63.3794941684761
"AC126121.2",0.00128375453419116,0.00129043741378543,-18.9678171473286
"FHIT",0.955143228194832,0.954256218573399,1.10105798060385
"AC093418.1",0.000507530862354645,0.000504308874352927,-32.8742949796619
"PTPRG",0.891089847890015,0.890357317670093,1.07590472161827
"PTPRG-AS1",0.196384588974638,0.196932615434818,-17.9196366837914
"C3orf14",0.107402486901226,0.107328794553464,-5.55881258673327
"FEZF2",0.0628442626621487,0.0625491330337145,-2.46367092482771
"CADPS",0.507904046812258,0.509678280603391,-8.82604805128949
"LINC00698",0.00576196802555567,0.00578471944110711,-1.72762975692844
"SYNPR",0.104834977832843,0.104599593586378,-1.87249544925238
"SYNPR-AS1",0.0036721350629189,0.0036636556460345,-16.4402658869598
"SNTN",0.00938932095356093,0.00941870985923849,-10.499977130234
"C3orf49",0.0232717827767909,0.0232130408341862,-28.8268665377316
"THOC7",0.189831469898942,0.189872291193877,-6.53915854162446
"THOC7-AS1",0.000343329701004613,0.000341150120885804,20.842156666511
"AC104162.2",0.169530235404756,0.169447781782584,0.244839494731619
"ATXN7",0.495245630010001,0.49566146041917,3.36375213295379
"SCAANT1",0.00111955337284113,0.00112727866031831,-18.589198644568
"PSMD6-AS2",0.093505097699691,0.0933416395971462,-1.72554027832342
"AC012557.1",0.00240330790703229,0.00238805084620063,8.80407382682948
"PSMD6",0.121180457076324,0.121508773491152,-0.556034090550905
"PSMD6-AS1",0.0160469316773895,0.0160192230676812,-8.42140994302176
"AC012557.2",0.0106581481094475,0.0106201515893146,0.607018521237057
"AC092040.1",0.0296607006911376,0.0299767127960961,-30.444330950633
"LINC00994",0.00288098401277784,0.002877527106602,-0.0936513286871388
"PRICKLE2",0.760490215103521,0.760542280366069,2.05036254986806
"PRICKLE2-AS2",0.00167186637010942,0.00169091799047746,-61.9799318427809
"PRICKLE2-AS3",0.0236151124777955,0.0241474955131343,-32.5720957482131
"ADAMTS9",0.202519741457808,0.202658004420119,-26.2126932152422
"ADAMTS9-AS1",0.0147482497648938,0.0147732834957505,-52.7069205630022
"ADAMTS9-AS2",0.458748190055381,0.459558878061081,-16.0650870516247
"LINC02040",0.000447821349136451,0.000474643646449814,72.3570707286679
"MAGI1",0.818498007194996,0.817944496358593,1.68607900744804
"AC121493.1",0.00303025779582332,0.00304068586006912,-10.3109119126854
"MAGI1-IT1",0.011867265752116,0.0119402542310031,1.10217374781212
"MAGI1-AS1",0.0382290158379484,0.0386982897996114,-39.2813149329934
"SLC25A26",0.388917914346703,0.389548940209733,-10.73211665705
"LRIG1",0.939887447567584,0.940046574407808,-2.4236615935278
"AC098969.2",0.0239584421788001,0.0240881650573281,-35.1094503178036
"AC098969.1",0.0104640921914884,0.0104866580637506,-27.6931228767981
"AC020655.1",0.000432893970831903,0.000430145804595144,-32.884458143075
"KBTBD8",0.00783687360988789,0.0078761180082766,13.8936109864365
"AC114401.1",0.00122404502097297,0.0012311069579792,2.04560649734702
"SUCLG2",0.554552104013972,0.554487607351044,-2.19991170244307
"SUCLG2-AS1",0.661118657730143,0.659561844583871,-0.368575695791296
"TAFA1",0.479527100655312,0.478381465165606,4.32846859417781
"AC104167.1",0.00155244734367303,0.00154259185096189,59.4939353944661
"TAFA4",0.0133898583391799,0.0133790177843041,3.04640083179877
"EOGT",0.187323670343778,0.188522523324285,3.6042953437545
"AC109587.1",0.0401098655043215,0.0410270101900058,-23.0925338500695
"TMF1",0.237718499499933,0.238597428024741,-2.49564174586443
"UBA3",0.412398680419758,0.412524659220694,-1.24149121495113
"ARL6IP5",0.271230463793644,0.271288509173972,2.70521694892285
"LMOD3",0.0121210311832933,0.0121479108263249,43.6414167456406
"FRMD4B",0.0602618262154618,0.0602797430991264,1.01388756019523
"MITF",0.295368034512099,0.294397721710497,5.75597229763167
"SAMMSON",0.0113149527548477,0.0113172844450377,-1.97162878234748
"MDFIC2",0.00265707333820961,0.00264020528337709,35.6021026456883
"FOXP1",0.791240614410891,0.790489327934262,-2.49175264207708
"FOXP1-AS1",0.00695615828991954,0.00694166332932853,-43.3165315385201
"AC097634.2",0.00238838052872774,0.00238805084620063,-39.0511564628212
"FOXP1-IT1",0.0433341792181039,0.0431925718269331,-9.37327598259081
"AC097634.3",0.0444686599692496,0.0443495157151545,4.249326922361
"AC097634.1",0.016032004299085,0.0159747252258265,6.0959929085264
"EIF4E3",0.153602722753803,0.15350272178466,-8.78551110953908
"GPR27",0.00620978937469212,0.00628902831546003,-20.4245679862802
"PROK2",0.00255258169007777,0.00258087482757086,-7.65614514344789
"AC096970.1",2.98547566090967e-05,2.96652279031134e-05,-100
"LINC00877",0.0509919242883372,0.0509351963096457,20.9290729269098
"AC105265.4",5.97095132181935e-05,5.93304558062267e-05,-68.3607892149829
"LINC00870",0.0117926288605932,0.0117177650217298,-17.78367579011
"AC112219.2",0.000716514158618322,0.000711965469674721,8.31990187793026
"AC112219.1",0.000149273783045484,0.000148326139515567,218.034813377456
"AC134508.2",0.000597095132181935,0.000593304558062267,207.747324422762
"RYBP",0.373139675478796,0.374004360788502,2.12795996455608
"AC104435.2",0.00294069352599603,0.00296652279031134,24.7990839949667
"AC097369.2",0.000417966592527354,0.000415313190643587,-37.7938465692737
"SHQ1",0.13964562403905,0.139738056037616,-6.72794804093629
"GXYLT2",0.100640384529265,0.100535457363651,-19.2855431278659
"PPP4R2",0.423519577256646,0.423797445823878,2.90945639971636
"EBLN2",0.0431849054350584,0.0432667348966908,-0.557633282491321
"PDZRN3",0.873684524786912,0.872943828890965,4.92614040585087
"PDZRN3-AS1",0.00270185547312326,0.00274403358103799,-41.7921566933013
"LINC02005",0.00119419026436387,0.00118660911612453,-2.50048516478284
"LINC02047",0.000686659402009225,0.000682300241771607,-50.399672777514
"CNTN3",0.171739487393829,0.171598510805559,-11.8250294533008
"AC117481.1",0.00234359839381409,0.00234355300434596,-20.8804372959472
"LINC02018",0.187383379856996,0.186890935789614,-1.1948396027621
"FRG2C",0.000850860563359257,0.000845458995238731,-3.80077993145368
"LINC00960",0.242226567747906,0.242528070721903,-27.0939344730959
"ZNF717",0.557806272484364,0.557053649564663,7.26589645815281
"ROBO2",0.571121493932021,0.569765199721147,-11.2606040393629
"AC133040.1",0.000268692809481871,0.00026698705112802,-74.6448100677463
"LINC02077",0.000268692809481871,0.00026698705112802,-65.3471107240669
"AC108752.1",0.000373184457613709,0.000370815348788917,2.46641978409745
"ROBO1",0.557164395217268,0.556964653880953,6.52757431006961
"AC117461.1",0.00349300652326432,0.00353016212047049,5.55171297339998
"AC108690.1",0.00204505082772313,0.00203206811136327,83.9551925217905
"AC068756.1",0.000477676105745548,0.000474643646449814,-58.5312303526895
"LINC02050",0.00126882715588661,0.00126077218588232,84.819553815426
"LINC02027",0.00250779955516413,0.00252154437176464,6.93168129711983
"AC099542.1",0.00170172112671851,0.00175024844628369,-11.84722033602
"GBE1",0.249824603304922,0.251724291371868,-8.30425327983643
"AC017015.2",0.000268692809481871,0.00026698705112802,44.9321479534989
"AC129807.1",0.00270185547312326,0.00268470312523176,-39.7250347494556
"LINC02008",0.015733456732994,0.0157670686305048,-8.62523255910687
"AC023503.1",0.00170172112671851,0.00169091799047746,-5.1381665638865
"AC092825.1",0.000104491648131839,0.000103828297660897,86.6563252678812
"AC117464.1",0.015569255571644,0.0154704163514736,-42.9372862933248
"LINC00971",0.00801600214954248,0.00799477891988905,-17.8238096145621
"LINC02025",0.000134346404740935,0.00013349352556401,-22.7118374188505
"AC132660.2",0.00017912853965458,0.00017799136741868,164.52314268192
"CADM2",0.997238435013658,0.996647829246948,3.21383270591573
"CADM2-AS2",0.0361242554970071,0.0360135866743796,-39.2361277323463
"CADM2-AS1",0.0468570404979773,0.046841394859016,-31.3661187001757
"LINC02070",0.000388111835918258,0.000385647962740474,-66.3452857629694
"VGLL3",0.001388246182323,0.00140909832539788,46.9350251764472
"AC107204.1",0.123986804197579,0.123422180690903,-13.4685153021389
"CHMP2B",0.161603797525041,0.161823818211483,0.689582347132922
"POU1F1",0.000417966592527354,0.000415313190643587,-15.8588574171943
"AC108749.1",0.0142855010374528,0.0142689746213975,-9.40634266957704
"HTR1F",0.00253765431177322,0.00252154437176464,29.6351451823027
"CGGBP1",0.351151647236196,0.351547783265845,-14.6585665296109
"ZNF654",0.471914137719992,0.47203310639434,-2.90520049696521
"C3orf38",0.240689047782538,0.240540500452395,-2.68293793472484
"CSNKA2IP",0.016196205460435,0.0162417122769546,-32.0772301273837
"EPHA3",0.0578286635518204,0.0576988682715555,-4.68683604007921
"AC109129.1",0.000716514158618322,0.000711965469674721,-41.1950147136534
"PROS1",0.196011404517025,0.197392426467316,-18.1855383772543
"ARL13B",0.326999149139437,0.327222296385292,0.128151676041899
"STX19",0.0396023346419668,0.0399442293715421,-36.9572218611106
"DHFR2",0.0853846039020167,0.0850650410121776,2.42175278730488
"NSUN3",0.280336164559418,0.279950755721681,-2.71755270386396
"LINC00879",0.00340344225343703,0.00338183598095492,-27.4435346497009
"AC106719.1",0.000194055917959129,0.000192823981370237,-34.1577868059675
"MTRNR2L12",0.227060351390485,0.226909328230914,204.73598877762
"AC109782.1",0.00385126360257348,0.00382681439950162,-5.92016105835426
"EPHA6",0.731456464301175,0.729720108574734,9.29748448298835
"AC110491.1",0.0204952904121449,0.0203651789554873,8.51160517914651
"ARL6",0.217223209087788,0.217001142111274,-1.58028934807861
"AC110491.3",0.0104640921914884,0.0104421602218959,-24.7501941466267
"CRYBG3",0.483900822498545,0.483795369257924,1.68139432383432
"AC110491.2",0.0228985983191772,0.0231092125365253,-37.0056200772086
"RIOX2",0.136481019838486,0.136430383126418,-7.42950591903612
"AC026100.1",0.0014181009389321,0.00142393093934944,28.1417945514191
"GABRR3",0.000656804645400128,0.000652635013868494,-9.29069339272516
"AC117460.1",0.000985206968100193,0.000978952520802741,-69.03387867516
"OR5H1",4.47821349136451e-05,4.449784185467e-05,-86.8973490711335
"OR5H14",0.000746368915227419,0.000741630697577834,1.48648998709946
"AC117473.1",0.00471705154423729,0.00474643646449814,-11.3626741146797
"OR5K1",0.000283620187786419,0.000281819665079577,-30.6063340357126
"CLDND1",0.156035885417444,0.156024266156425,-1.00780328024815
"AC021660.2",0.000671732023704677,0.000682300241771607,-5.58069439586563
"GPR15",1.49273783045484e-05,1.48326139515567e-05,-100
"AC021660.4",0.00676210237196041,0.00673400673400673,0.00680380043427409
"CPOX",0.0632025197414578,0.0630237766801643,6.38942734033463
"ST3GAL6-AS1",0.00679195712856951,0.00680816980376452,-2.37302657478851
"ST3GAL6",0.0527533549282739,0.0526409469140747,-11.9922979264935
"DCBLD2",0.184338194682868,0.184250730506237,-3.81875802690691
"AC091212.1",0.0156588198414712,0.0156187424909892,-14.5768691911966
"LINC00973",7.46368915227419e-05,7.41630697577834e-05,-100
"AC107029.1",0.00149273783045484,0.00149809400910722,70.9710830948385
"AC107029.2",0.00143302831723664,0.00146842878120411,-26.4772880317038
"COL8A1",0.0192115358779538,0.0193862264346846,47.6313888205423
"AC069222.1",0.00373184457613709,0.00372298610184073,-7.94532305503163
"CMSS1",0.466614918421878,0.467375665613551,-2.13899032167623
"FILIP1L",0.15237867773283,0.153725210993933,-33.8376574381766
"AC129803.1",0.0471555880640683,0.0473012058915143,-6.65502654243273
"TBC1D23",0.299025242196713,0.299559471365639,-1.03345023702928
"NIT2",0.132331208669821,0.132292083833934,-4.46202066809256
"TOMM70",0.21434222507501,0.214464765125558,-0.806155895978744
"LNP1",0.0687555044707498,0.0685860069119981,8.03688923112813
"TMEM45A",0.0132704393127435,0.0133641851703526,-26.0869262318727
"ADGRG7",0.0105835112179248,0.0105163232916537,5.96221925638363
"TFG",0.385215924527175,0.386241267298536,0.336679987058175
"ABI3BP",0.154871549909689,0.155104644091428,-32.5658360556981
"IMPG2",0.0693675269812363,0.0690606505584479,-1.08350260691422
"SENP7",0.644385066650744,0.644002432548688,2.21639097123116
"TRMT10C",0.0570524398799839,0.0570907310995417,-16.2998300079291
"PCNP",0.343404337896135,0.343790326169181,4.65905676266374
"ZBTB11",0.192607962263588,0.192972307509752,6.19913157036829
"ZBTB11-AS1",0.0288994043976056,0.0287604384520684,-5.51044068586399
"RPL24",0.191473481512442,0.192067518058707,-30.2835774198892
"AC084198.2",0.587153498231106,0.584612646286655,7.41800880633994
"CEP97",0.205803764684808,0.205580029368576,5.34565185242244
"NXPE3",0.218596527891806,0.21876622317151,2.60741562600264
"AC020651.1",0.000373184457613709,0.000370815348788917,-40.7315120992511
"NFKBIZ",0.15418489050768,0.154807991812397,3.22792953151578
"AC020651.2",0.000791151050141064,0.000786128539432504,27.9765238345728
"LINC02085",0.000328402322700064,0.000326317506934247,-8.00101759472705
"ZPLD1",0.00664268334552403,0.00660051320844272,8.31501320050525
"AC063938.1",0.000313474944395516,0.000326317506934247,139.197543880796
"ALCAM",0.745637473690496,0.744315400703066,8.9000715810873
"CBLB",0.491707841351823,0.492457615805633,1.7647765929526
"AC131237.1",0.000955352211491096,0.000949287292899628,-11.5967741490237
"AC079382.2",0.0506784493439417,0.0504605526631958,4.31149311858212
"LINC00882",0.796002448090042,0.794271644491909,1.05389199323482
"AC117435.1",0.00409010165544625,0.00407896883667809,-17.8146035081853
"DUBR",0.352375692257169,0.351859268158828,1.57430750741467
"AC063944.1",0.0865489394097715,0.0864741393375755,-20.9182888889035
"AC063944.3",0.0177785075607171,0.0177546389000133,5.96283349340609
"CCDC54",0.000134346404740935,0.00013349352556401,-42.8216897054033
"LINC01990",0.012658416802257,0.012681884928581,-22.3117046526571
"BBX",0.709901330029407,0.709443925302956,2.62384033164791
"LINC00636",0.00435879446492812,0.00434595588780611,-4.11767918048789
"LINC00635",0.00126882715588661,0.00127560479983387,36.4975385805045
"AC012020.1",0.0359899090922661,0.0359245909906703,-5.44006686659009
"CD47",0.596005433565703,0.596374909150239,1.4444283282814
"LINC01215",0.000253765431177322,0.000252154437176464,33.3028980556623
"IFT57",0.187681927423087,0.187884720924369,2.95585008827834
"HHLA2",0.011270170619934,0.0112134561473769,-26.5695146374916
"MYH15",0.103521368542043,0.102938340823803,-14.391040646305
"CIP2A",0.0420205699273037,0.042124623622421,-15.2713261873983
"DZIP3",0.546073353136989,0.545543541138255,-0.809215656714868
"RETNLB",0.000462748727441,0.000459811032498257,-27.2410465739146
"TRAT1",0.00153751996536848,0.00152775923701034,1.77089329251614
"GUCA1C",0.00161215685689122,0.00161675492071968,23.3959401014026
"MORC1",0.00514994551506919,0.00514691704119017,22.7262214359805
"MORC1-AS1",0.000656804645400128,0.000667467627820051,53.8384114010544
"C3orf85",0.00132853666910481,0.00132010264168854,-40.3186191795912
"AC063923.2",0.000134346404740935,0.00013349352556401,-19.4019816579582
"LINC00488",0.00514994551506919,0.00514691704119017,-17.2369220393795
"DPPA2",0.00167186637010942,0.00166125276257435,22.044084734187
"DPPA4",0.00108969861623203,0.00109761343241519,40.0322691939302
"LINC01205",0.00600080607842845,0.00602204126433201,-13.6736777372412
"AC078980.1",0.00382140884596438,0.00393064269716252,-6.99313452902348
"NECTIN3-AS1",0.0973265065456554,0.0969311321734229,9.88153689297517
"NECTIN3",0.362989058231703,0.362345926222578,14.4763211083144
"CD96",0.0158678031377349,0.0158560643142141,6.43891459722181
"AC092916.1",0.000343329701004613,0.000341150120885804,-62.128258120334
"PLCXD2",0.015270708005553,0.0152479271422003,6.55386724614675
"PLCXD2-AS1",1.49273783045484e-05,1.48326139515567e-05,-100
"PHLDB2",0.00856831514681076,0.00863258131980599,-22.405395222539
"AC117509.1",0.000537385618963741,0.000533974102256041,-48.1256678792585
"ABHD10",0.088713409263931,0.0884617096070841,6.19671895325129
"TAGLN3",0.0570972220148975,0.0571500615553479,-11.3717502992402
"TMPRSS7",0.00273171022973235,0.00271436835313487,38.2068392865359
"C3orf52",0.00334373274021884,0.00341150120885804,15.0088639877852
"GCSAM",0.000134346404740935,0.00013349352556401,-47.0918480823991
"TBILA",0.000223910674568226,0.000237321823224907,-42.5085585200161
"SLC9C1",0.0095983042498246,0.00964119906851184,-22.7492369613
"AC112487.1",0.00246301742025048,0.00244738130200685,-4.58951064007399
"CD200",0.0732038632055052,0.0731247867811744,-12.8818416510535
"AC092894.1",0.000343329701004613,0.000341150120885804,30.6602660844098
"BTLA",0.00988192443761102,0.00983402304988208,-1.48308496062247
"ATG3",0.120060903703483,0.120366662216882,4.1037244674174
"SLC35A5",0.170828917317252,0.170352571233629,-0.355378781148397
"CCDC80",0.0531116120075831,0.0532045862442338,-45.9873393551212
"LINC02042",0.00165693899180487,0.00164642014862279,-22.1024242510838
"CD200R1L-AS1",0.000134346404740935,0.00013349352556401,-70.4008236814587
"CD200R1L",0.000701586780313773,0.000697132855723164,-4.40755885114353
"CD200R1",0.0267797166783598,0.0267135377267536,1.03186663943808
"AC074044.1",0.00979236016778373,0.00984885566383364,-19.4562428439618
"GTPBP8",0.0730695168007643,0.0731989498509322,-1.3039842681913
"NEPRO",0.15749876849129,0.157641021077144,-1.77342452667935
"AC078785.1",0.200653819169739,0.200344116643676,-1.39133451965121
"AC078785.2",0.00676210237196041,0.00673400673400673,-37.5862773122721
"LINC02044",0.004164738546969,0.00418279713433898,-22.1450374688855
"BOC",0.667761341075667,0.667942271466501,-3.50167772423706
"AC026329.1",0.0210326760311087,0.0211364748809683,-37.7334526284765
"CFAP44",0.319087638638026,0.318026075735327,-7.80170236727372
"CFAP44-AS1",0.0145691212252392,0.0145656269004287,-40.2071693964607
"SPICE1",0.198638623098625,0.198771859564811,-11.9019794929832
"SIDT1",0.0834141899658163,0.0832257968821846,-26.7045772619168
"SIDT1-AS1",0.00105984385962293,0.00105311559056052,-46.3379229621998
"USF3",0.277216342493768,0.277043563387176,1.50790101924976
"NAA50",0.316923168783867,0.318070573577181,4.35521912869858
"AC108693.2",0.000462748727441,0.000459811032498257,-52.6027457754375
"ATP6V1A",0.442835604782732,0.442679363384209,1.35091597192001
"GRAMD1C",0.797032437193056,0.7956214123615,7.23877578779244
"AC128687.2",0.00334373274021884,0.00333733813910025,-34.436457527355
"ZDHHC23",0.0353480318251705,0.0356872691674454,-10.8214103545972
"CCDC191",0.376289352301055,0.375665613551076,-2.67530997932066
"AC128687.3",0.0147482497648938,0.0147584508817989,-34.2108791440773
"AC092896.2",0.00679195712856951,0.00682300241771607,-45.0252703629876
"QTRT2",0.110522308966876,0.11109627849716,-19.0618691931587
"DRD3",0.00407517427714171,0.00407896883667809,26.2435118946733
"AC093010.2",0.00131360929080026,0.00134976786959166,-9.61859233690525
"ZNF80",0.000940424833186547,0.000949287292899628,-48.9751103287893
"TIGIT",0.00276156498634145,0.00278853142289266,-42.0939267351313
"ZBTB20",0.99750712782314,0.997433957786381,1.75126472740699
"ZBTB20-AS1",0.121210311832933,0.121998249751554,-36.7386733854071
"ZBTB20-AS5",0.351569613828723,0.352422907488987,-27.8992961784236
"ZBTB20-AS2",0.0632174471197624,0.0634242572568564,-41.8006893919703
"ZBTB20-AS3",0.0237196041259274,0.0237470149364423,-43.9278990555149
"ZBTB20-AS4",0.00774730934006061,0.00772779186876103,-20.7661580971545
"AC026341.1",0.125449687271425,0.125854729378958,-0.18344128900144
"AC026341.2",0.00619486199638757,0.00625936308755692,-37.5935280293115
"AC026341.3",0.00116433550775477,0.00115694388822142,-28.4512481350883
"GAP43",0.0883252974280127,0.0899449710022397,-19.4879863224881
"AC092468.1",0.00017912853965458,0.00017799136741868,-48.9707339032274
"LSAMP",0.999746234568823,0.999733012948872,1.92438628062161
"LSAMP-AS1",0.220835634637489,0.221688248119966,-36.4905425743086
"LINC00903",0.113373438223045,0.114804431985049,-31.5860113595188
"TUSC7",0.101013568986879,0.102315371037838,-33.3907153842331
"LINC00901",0.0331238524577928,0.0336403684421306,-25.3520548532279
"AC092691.1",0.991580958636235,0.991560242661564,2.81333184392298
"LINC02024",0.155558209311699,0.155861107402958,8.43669021900773
"AC092691.3",0.246689853860966,0.248802266423412,-34.3926786263571
"AC068633.1",0.0481109402755594,0.0480725018169952,20.4174221213887
"AC068633.2",4.47821349136451e-05,4.449784185467e-05,-83.5845045960985
"IGSF11",0.802495857652521,0.801109479523576,2.75423479966699
"IGSF11-AS1",0.0160021495424759,0.0160340556816328,-46.2794812352055
"TEX55",0.00155244734367303,0.00155742446491345,3.07496147686732
"UPK1B",0.00671732023704677,0.00671917412005518,-36.4256419816536
"B4GALT4",0.120628144079055,0.120781975407526,-5.03036897563812
"B4GALT4-AS1",0.0265707333820961,0.026832198638366,-23.6415285709347
"ARHGAP31",0.770148228866564,0.768492561444103,6.33457580847161
"ARHGAP31-AS1",0.0596199489483662,0.0598792625224343,-23.073799263406
"TMEM39A",0.190085235330119,0.190435930524036,-7.12813125610461
"POGLUT1",0.172485856309056,0.172206647977573,3.0903789100623
"AC073352.1",0.00540371094624651,0.00536940625046352,2.08712469787868
"TIMMDC1",0.263363735427147,0.263100906272712,-1.52527986658652
"CD80",0.00368706244122345,0.00367848825998606,-20.5120284533347
"AC073352.2",0.000477676105745548,0.000474643646449814,-68.5914977715282
"ADPRH",0.00353778865817796,0.00353016212047049,38.7527145695432
"PLA1A",0.00108969861623203,0.00108278081846364,47.7568330543666
"POPDC2",0.0170769207804033,0.016998175588484,-3.27661748512869
"COX17",0.114597483244018,0.114819264599,-15.7625148325424
"AC023494.1",0.00532907405472377,0.00532490840860885,-33.9343852045273
"MAATS1",0.199892522876207,0.19961731856005,0.714087402608876
"AC069444.1",0.000298547566090967,0.000296652279031134,7.43155641697981
"NR1I2",0.0077771640966697,0.00775745709666415,-20.0503723766276
"GSK3B",0.755638817154543,0.755558522078346,2.65084010573933
"AC092910.3",0.14676598349032,0.146501727999525,-1.59061294834902
"GPR156",0.132226717021689,0.132128925080467,-5.40266133563346
"LRRC58",0.27879864459405,0.278793811833459,2.27437237062686
"AC063952.4",0.000283620187786419,0.000281819665079577,-4.17658855057899
"FSTL1",0.552611544834381,0.552322045714116,-7.11455251016916
"AC126182.3",0.0135391321222254,0.0135421765377713,-29.042133434304
"NDUFB4",0.255795554626741,0.255921921120159,-15.0100248254908
"HGD",0.0146288307384574,0.0145952921283318,33.2943746150041
"RABL3",0.207639832216268,0.207404440884617,1.28910892607346
"GTF2E1",0.0737263214461644,0.0736290956555274,9.42662027038708
"AC072026.2",0.0082697675807198,0.00827659858496863,-2.29068901216645
"AC072026.3",0.000403039214222806,0.00040048057669203,-23.9325043671406
"STXBP5L",0.474556283679897,0.473382874263932,-6.31921765919573
"AC079841.2",0.00297054828260513,0.00296652279031134,-35.5185822853554
"POLQ",0.011568718186025,0.0115694388822142,-10.5850753731117
"ARGFX",0.00392590049409622,0.00391581008321096,37.8406093059582
"FBXO40",0.00486632532728277,0.00487992999006215,-22.7037986378429
"HCLS1",0.0121210311832933,0.0121034129844703,12.1830782093855
"GOLGB1",0.648101983848577,0.647458431599401,8.46043124490838
"IQCB1",0.436177994058903,0.436049184947863,1.39733031820315
"EAF2",0.418026302040573,0.416722288968985,17.5525717730745
"SLC15A2",0.672045498649072,0.669499695931414,7.26898517843
"ILDR1",0.00674717499365586,0.00674883934795829,8.92398961472496
"CD86",0.00513501813676464,0.00511725181328706,4.89438036497301
"CASR",0.00123897239927751,0.0012311069579792,22.3753068633007
"CSTA",0.000806078428445612,0.000815793767335618,6.98099685493163
"CCDC58",0.133659745338926,0.13396816921046,-2.77128837988549
"FAM162A",0.306862115806601,0.307569082899479,-8.07804266031881
"WDR5B",0.0296905554477467,0.0296207300612587,-4.5850897044875
"AC083798.2",0.204012479288263,0.203681454782776,-10.0755727987682
"KPNA1",0.475675837052738,0.476215903528679,-0.721330815966681
"AC096861.2",0.00241823528533684,0.00240288346015218,-23.9254166496868
"PARP9",0.303115343852159,0.303964757709251,-2.06384915103218
"DTX3L",0.077771640966697,0.0780492146130913,-9.27819538034937
"PARP15",0.00198534131450493,0.00200240288346015,-22.5919421260331
"PARP14",0.231449000612023,0.232516056304603,-0.0667980986966965
"HSPBAP1",0.204878267229926,0.20495705958261,0.430064326878576
"SLC49A4",0.265692406442656,0.266393746569958,-2.54233930195015
"LINC02035",0.0431849054350584,0.0432222370548362,2.75195599994755
"SEMA5B",0.071890253914705,0.0715970275441641,-9.43837992018216
"PDIA5",0.0718156170231822,0.0719530102790015,-15.5130069272803
"SEC22A",0.345509098237077,0.34549607677361,-3.24807325861085
"AC112503.2",0.00626949888791032,0.00627419570150848,25.8655644041515
